,0,1,2,3,4,5,6
6379,6.666699999999999e-06,0.033333,2222200000000000.0,300.0,0.9,0.0,1.0
6380,7.7778e-06,0.033333,2222200000000000.0,300.0,0.9,0.0,1.0
6381,8.8889e-06,0.033333,2222200000000000.0,300.0,0.9,0.0,1.0
6382,1e-05,0.033333,2222200000000000.0,300.0,0.9,0.0,1.0
6383,1e-10,0.06666699999999999,2222200000000000.0,300.0,0.9,0.0,1.0
6384,1.1112e-06,0.06666699999999999,2222200000000000.0,300.0,0.9,0.0,1.0
6385,1e-10,0.0,3333300000000000.0,300.0,0.9,0.0,1.0
6386,1.1112e-06,0.0,3333300000000000.0,300.0,0.9,0.0,1.0
6387,2.2223e-06,0.0,3333300000000000.0,300.0,0.9,0.0,1.0
6388,3.3333999999999997e-06,0.0,3333300000000000.0,300.0,0.9,0.0,1.0
6389,4.4444999999999995e-06,0.0,3333300000000000.0,300.0,0.9,0.0,1.0
6390,5.5556e-06,0.0,3333300000000000.0,300.0,0.9,0.0,1.0
6391,6.666699999999999e-06,0.0,3333300000000000.0,300.0,0.9,0.0,1.0
6392,7.7778e-06,0.0,3333300000000000.0,300.0,0.9,0.0,1.0
6393,8.8889e-06,0.0,3333300000000000.0,300.0,0.9,0.0,1.0
6394,1e-05,0.0,3333300000000000.0,300.0,0.9,0.0,1.0
6395,1e-10,0.033333,3333300000000000.0,300.0,0.9,0.0,1.0
6396,1.1112e-06,0.033333,3333300000000000.0,300.0,0.9,0.0,1.0
6397,2.2223e-06,0.033333,3333300000000000.0,300.0,0.9,0.0,1.0
6398,3.3333999999999997e-06,0.033333,3333300000000000.0,300.0,0.9,0.0,1.0
6399,4.4444999999999995e-06,0.033333,3333300000000000.0,300.0,0.9,0.0,1.0
6400,5.5556e-06,0.033333,3333300000000000.0,300.0,0.9,0.0,1.0
6401,6.666699999999999e-06,0.033333,3333300000000000.0,300.0,0.9,0.0,1.0
6402,7.7778e-06,0.033333,3333300000000000.0,300.0,0.9,0.0,1.0
6403,8.8889e-06,0.033333,3333300000000000.0,300.0,0.9,0.0,1.0
6404,1e-05,0.033333,3333300000000000.0,300.0,0.9,0.0,1.0
6405,1e-10,0.06666699999999999,3333300000000000.0,300.0,0.9,0.0,1.0
6406,1.1112e-06,0.06666699999999999,3333300000000000.0,300.0,0.9,0.0,1.0
6407,1e-10,0.0,4444400000000000.0,300.0,0.9,0.0,1.0
6408,1.1112e-06,0.0,4444400000000000.0,300.0,0.9,0.0,1.0
6409,2.2223e-06,0.0,4444400000000000.0,300.0,0.9,0.0,1.0
6410,3.3333999999999997e-06,0.0,4444400000000000.0,300.0,0.9,0.0,1.0
6411,4.4444999999999995e-06,0.0,4444400000000000.0,300.0,0.9,0.0,1.0
6412,5.5556e-06,0.0,4444400000000000.0,300.0,0.9,0.0,1.0
6413,6.666699999999999e-06,0.0,4444400000000000.0,300.0,0.9,0.0,1.0
6414,7.7778e-06,0.0,4444400000000000.0,300.0,0.9,0.0,1.0
6415,8.8889e-06,0.0,4444400000000000.0,300.0,0.9,0.0,1.0
6416,1e-05,0.0,4444400000000000.0,300.0,0.9,0.0,1.0
6417,1e-10,0.033333,4444400000000000.0,300.0,0.9,0.0,1.0
6418,1.1112e-06,0.033333,4444400000000000.0,300.0,0.9,0.0,1.0
6419,2.2223e-06,0.033333,4444400000000000.0,300.0,0.9,0.0,1.0
6420,3.3333999999999997e-06,0.033333,4444400000000000.0,300.0,0.9,0.0,1.0
6421,4.4444999999999995e-06,0.033333,4444400000000000.0,300.0,0.9,0.0,1.0
6422,5.5556e-06,0.033333,4444400000000000.0,300.0,0.9,0.0,1.0
6423,6.666699999999999e-06,0.033333,4444400000000000.0,300.0,0.9,0.0,1.0
6424,7.7778e-06,0.033333,4444400000000000.0,300.0,0.9,0.0,1.0
6425,8.8889e-06,0.033333,4444400000000000.0,300.0,0.9,0.0,1.0
6426,1e-05,0.033333,4444400000000000.0,300.0,0.9,0.0,1.0
6427,1e-10,0.06666699999999999,4444400000000000.0,300.0,0.9,0.0,1.0
6428,1.1112e-06,0.06666699999999999,4444400000000000.0,300.0,0.9,0.0,1.0
6429,1e-10,0.0,5555600000000000.0,300.0,0.9,0.0,1.0
6430,1.1112e-06,0.0,5555600000000000.0,300.0,0.9,0.0,1.0
6431,2.2223e-06,0.0,5555600000000000.0,300.0,0.9,0.0,1.0
6432,3.3333999999999997e-06,0.0,5555600000000000.0,300.0,0.9,0.0,1.0
6433,4.4444999999999995e-06,0.0,5555600000000000.0,300.0,0.9,0.0,1.0
6434,5.5556e-06,0.0,5555600000000000.0,300.0,0.9,0.0,1.0
6435,6.666699999999999e-06,0.0,5555600000000000.0,300.0,0.9,0.0,1.0
6436,7.7778e-06,0.0,5555600000000000.0,300.0,0.9,0.0,1.0
6437,8.8889e-06,0.0,5555600000000000.0,300.0,0.9,0.0,1.0
6438,1e-05,0.0,5555600000000000.0,300.0,0.9,0.0,1.0
6439,1e-10,0.033333,5555600000000000.0,300.0,0.9,0.0,1.0
6440,1.1112e-06,0.033333,5555600000000000.0,300.0,0.9,0.0,1.0
6441,2.2223e-06,0.033333,5555600000000000.0,300.0,0.9,0.0,1.0
6442,3.3333999999999997e-06,0.033333,5555600000000000.0,300.0,0.9,0.0,1.0
6443,4.4444999999999995e-06,0.033333,5555600000000000.0,300.0,0.9,0.0,1.0
6444,5.5556e-06,0.033333,5555600000000000.0,300.0,0.9,0.0,1.0
6445,6.666699999999999e-06,0.033333,5555600000000000.0,300.0,0.9,0.0,1.0
6446,7.7778e-06,0.033333,5555600000000000.0,300.0,0.9,0.0,1.0
6447,8.8889e-06,0.033333,5555600000000000.0,300.0,0.9,0.0,1.0
6448,1e-05,0.033333,5555600000000000.0,300.0,0.9,0.0,1.0
6449,1e-10,0.06666699999999999,5555600000000000.0,300.0,0.9,0.0,1.0
6450,1.1112e-06,0.06666699999999999,5555600000000000.0,300.0,0.9,0.0,1.0
6451,1e-10,0.0,6666700000000000.0,300.0,0.9,0.0,1.0
6452,1.1112e-06,0.0,6666700000000000.0,300.0,0.9,0.0,1.0
6453,2.2223e-06,0.0,6666700000000000.0,300.0,0.9,0.0,1.0
6454,3.3333999999999997e-06,0.0,6666700000000000.0,300.0,0.9,0.0,1.0
6455,4.4444999999999995e-06,0.0,6666700000000000.0,300.0,0.9,0.0,1.0
6456,5.5556e-06,0.0,6666700000000000.0,300.0,0.9,0.0,1.0
6457,6.666699999999999e-06,0.0,6666700000000000.0,300.0,0.9,0.0,1.0
6458,7.7778e-06,0.0,6666700000000000.0,300.0,0.9,0.0,1.0
6459,8.8889e-06,0.0,6666700000000000.0,300.0,0.9,0.0,1.0
6460,1e-05,0.0,6666700000000000.0,300.0,0.9,0.0,1.0
6461,1e-10,0.033333,6666700000000000.0,300.0,0.9,0.0,1.0
6462,1.1112e-06,0.033333,6666700000000000.0,300.0,0.9,0.0,1.0
6463,2.2223e-06,0.033333,6666700000000000.0,300.0,0.9,0.0,1.0
6464,3.3333999999999997e-06,0.033333,6666700000000000.0,300.0,0.9,0.0,1.0
6465,4.4444999999999995e-06,0.033333,6666700000000000.0,300.0,0.9,0.0,1.0
6466,5.5556e-06,0.033333,6666700000000000.0,300.0,0.9,0.0,1.0
6467,6.666699999999999e-06,0.033333,6666700000000000.0,300.0,0.9,0.0,1.0
6468,7.7778e-06,0.033333,6666700000000000.0,300.0,0.9,0.0,1.0
6469,8.8889e-06,0.033333,6666700000000000.0,300.0,0.9,0.0,1.0
6470,1e-05,0.033333,6666700000000000.0,300.0,0.9,0.0,1.0
6471,1e-10,0.06666699999999999,6666700000000000.0,300.0,0.9,0.0,1.0
6472,1.1112e-06,0.06666699999999999,6666700000000000.0,300.0,0.9,0.0,1.0
6473,1e-10,0.0,7777800000000000.0,300.0,0.9,0.0,1.0
6474,1.1112e-06,0.0,7777800000000000.0,300.0,0.9,0.0,1.0
6475,2.2223e-06,0.0,7777800000000000.0,300.0,0.9,0.0,1.0
6476,3.3333999999999997e-06,0.0,7777800000000000.0,300.0,0.9,0.0,1.0
6477,4.4444999999999995e-06,0.0,7777800000000000.0,300.0,0.9,0.0,1.0
6478,5.5556e-06,0.0,7777800000000000.0,300.0,0.9,0.0,1.0
6479,6.666699999999999e-06,0.0,7777800000000000.0,300.0,0.9,0.0,1.0
6480,7.7778e-06,0.0,7777800000000000.0,300.0,0.9,0.0,1.0
6481,8.8889e-06,0.0,7777800000000000.0,300.0,0.9,0.0,1.0
6482,1e-05,0.0,7777800000000000.0,300.0,0.9,0.0,1.0
6483,1e-10,0.033333,7777800000000000.0,300.0,0.9,0.0,1.0
6484,1.1112e-06,0.033333,7777800000000000.0,300.0,0.9,0.0,1.0
6485,2.2223e-06,0.033333,7777800000000000.0,300.0,0.9,0.0,1.0
6486,3.3333999999999997e-06,0.033333,7777800000000000.0,300.0,0.9,0.0,1.0
6487,4.4444999999999995e-06,0.033333,7777800000000000.0,300.0,0.9,0.0,1.0
6488,5.5556e-06,0.033333,7777800000000000.0,300.0,0.9,0.0,1.0
6489,6.666699999999999e-06,0.033333,7777800000000000.0,300.0,0.9,0.0,1.0
6490,7.7778e-06,0.033333,7777800000000000.0,300.0,0.9,0.0,1.0
6491,8.8889e-06,0.033333,7777800000000000.0,300.0,0.9,0.0,1.0
6492,1e-05,0.033333,7777800000000000.0,300.0,0.9,0.0,1.0
6493,1e-10,0.06666699999999999,7777800000000000.0,300.0,0.9,0.0,1.0
6494,1.1112e-06,0.06666699999999999,7777800000000000.0,300.0,0.9,0.0,1.0
6495,1e-10,0.0,8888900000000000.0,300.0,0.9,0.0,1.0
6496,1.1112e-06,0.0,8888900000000000.0,300.0,0.9,0.0,1.0
6497,2.2223e-06,0.0,8888900000000000.0,300.0,0.9,0.0,1.0
6498,3.3333999999999997e-06,0.0,8888900000000000.0,300.0,0.9,0.0,1.0
6499,4.4444999999999995e-06,0.0,8888900000000000.0,300.0,0.9,0.0,1.0
6500,5.5556e-06,0.0,8888900000000000.0,300.0,0.9,0.0,1.0
6501,6.666699999999999e-06,0.0,8888900000000000.0,300.0,0.9,0.0,1.0
6502,7.7778e-06,0.0,8888900000000000.0,300.0,0.9,0.0,1.0
6503,8.8889e-06,0.0,8888900000000000.0,300.0,0.9,0.0,1.0
6504,1e-05,0.0,8888900000000000.0,300.0,0.9,0.0,1.0
6505,1e-10,0.033333,8888900000000000.0,300.0,0.9,0.0,1.0
6506,1.1112e-06,0.033333,8888900000000000.0,300.0,0.9,0.0,1.0
6507,2.2223e-06,0.033333,8888900000000000.0,300.0,0.9,0.0,1.0
6508,3.3333999999999997e-06,0.033333,8888900000000000.0,300.0,0.9,0.0,1.0
6509,4.4444999999999995e-06,0.033333,8888900000000000.0,300.0,0.9,0.0,1.0
6510,5.5556e-06,0.033333,8888900000000000.0,300.0,0.9,0.0,1.0
6511,6.666699999999999e-06,0.033333,8888900000000000.0,300.0,0.9,0.0,1.0
6512,7.7778e-06,0.033333,8888900000000000.0,300.0,0.9,0.0,1.0
6513,8.8889e-06,0.033333,8888900000000000.0,300.0,0.9,0.0,1.0
6514,1e-05,0.033333,8888900000000000.0,300.0,0.9,0.0,1.0
6515,1e-10,0.06666699999999999,8888900000000000.0,300.0,0.9,0.0,1.0
6516,1.1112e-06,0.06666699999999999,8888900000000000.0,300.0,0.9,0.0,1.0
6517,1e-10,0.0,1e+16,300.0,0.9,0.0,1.0
6518,1.1112e-06,0.0,1e+16,300.0,0.9,0.0,1.0
6519,2.2223e-06,0.0,1e+16,300.0,0.9,0.0,1.0
6520,3.3333999999999997e-06,0.0,1e+16,300.0,0.9,0.0,1.0
6521,4.4444999999999995e-06,0.0,1e+16,300.0,0.9,0.0,1.0
6522,5.5556e-06,0.0,1e+16,300.0,0.9,0.0,1.0
6523,6.666699999999999e-06,0.0,1e+16,300.0,0.9,0.0,1.0
6524,7.7778e-06,0.0,1e+16,300.0,0.9,0.0,1.0
6525,8.8889e-06,0.0,1e+16,300.0,0.9,0.0,1.0
6526,1e-05,0.0,1e+16,300.0,0.9,0.0,1.0
6527,1e-10,0.033333,1e+16,300.0,0.9,0.0,1.0
6528,1.1112e-06,0.033333,1e+16,300.0,0.9,0.0,1.0
6529,2.2223e-06,0.033333,1e+16,300.0,0.9,0.0,1.0
6530,3.3333999999999997e-06,0.033333,1e+16,300.0,0.9,0.0,1.0
6531,4.4444999999999995e-06,0.033333,1e+16,300.0,0.9,0.0,1.0
6532,5.5556e-06,0.033333,1e+16,300.0,0.9,0.0,1.0
6533,6.666699999999999e-06,0.033333,1e+16,300.0,0.9,0.0,1.0
6534,7.7778e-06,0.033333,1e+16,300.0,0.9,0.0,1.0
6535,8.8889e-06,0.033333,1e+16,300.0,0.9,0.0,1.0
6536,1e-05,0.033333,1e+16,300.0,0.9,0.0,1.0
6537,1e-10,0.06666699999999999,1e+16,300.0,0.9,0.0,1.0
6538,1.1112e-06,0.06666699999999999,1e+16,300.0,0.9,0.0,1.0
6539,1e-10,0.0,100000000.0,1.0,0.1,0.2618,1.0
6540,1.1112e-06,0.0,100000000.0,1.0,0.1,0.2618,1.0
6541,2.2223e-06,0.0,100000000.0,1.0,0.1,0.2618,1.0
6542,3.3333999999999997e-06,0.0,100000000.0,1.0,0.1,0.2618,1.0
6543,4.4444999999999995e-06,0.0,100000000.0,1.0,0.1,0.2618,1.0
6544,5.5556e-06,0.0,100000000.0,1.0,0.1,0.2618,1.0
6545,6.666699999999999e-06,0.0,100000000.0,1.0,0.1,0.2618,1.0
6546,7.7778e-06,0.0,100000000.0,1.0,0.1,0.2618,1.0
6547,8.8889e-06,0.0,100000000.0,1.0,0.1,0.2618,1.0
6548,1e-05,0.0,100000000.0,1.0,0.1,0.2618,1.0
6549,1e-10,0.033333,100000000.0,1.0,0.1,0.2618,1.0
6550,1.1112e-06,0.033333,100000000.0,1.0,0.1,0.2618,1.0
6551,2.2223e-06,0.033333,100000000.0,1.0,0.1,0.2618,1.0
6552,3.3333999999999997e-06,0.033333,100000000.0,1.0,0.1,0.2618,1.0
6553,4.4444999999999995e-06,0.033333,100000000.0,1.0,0.1,0.2618,1.0
6554,5.5556e-06,0.033333,100000000.0,1.0,0.1,0.2618,1.0
6555,6.666699999999999e-06,0.033333,100000000.0,1.0,0.1,0.2618,1.0
6556,7.7778e-06,0.033333,100000000.0,1.0,0.1,0.2618,1.0
6557,8.8889e-06,0.033333,100000000.0,1.0,0.1,0.2618,1.0
6558,1e-05,0.033333,100000000.0,1.0,0.1,0.2618,1.0
6559,1e-10,0.06666699999999999,100000000.0,1.0,0.1,0.2618,1.0
6560,1.1112e-06,0.06666699999999999,100000000.0,1.0,0.1,0.2618,1.0
6561,2.2223e-06,0.06666699999999999,100000000.0,1.0,0.1,0.2618,1.0
6562,3.3333999999999997e-06,0.06666699999999999,100000000.0,1.0,0.1,0.2618,1.0
6563,4.4444999999999995e-06,0.06666699999999999,100000000.0,1.0,0.1,0.2618,1.0
6564,5.5556e-06,0.06666699999999999,100000000.0,1.0,0.1,0.2618,1.0
6565,6.666699999999999e-06,0.06666699999999999,100000000.0,1.0,0.1,0.2618,1.0
6566,7.7778e-06,0.06666699999999999,100000000.0,1.0,0.1,0.2618,1.0
6567,8.8889e-06,0.06666699999999999,100000000.0,1.0,0.1,0.2618,1.0
6568,1e-05,0.06666699999999999,100000000.0,1.0,0.1,0.2618,1.0
6569,1e-10,0.1,100000000.0,1.0,0.1,0.2618,1.0
6570,1.1112e-06,0.1,100000000.0,1.0,0.1,0.2618,1.0
6571,2.2223e-06,0.1,100000000.0,1.0,0.1,0.2618,1.0
6572,3.3333999999999997e-06,0.1,100000000.0,1.0,0.1,0.2618,1.0
6573,4.4444999999999995e-06,0.1,100000000.0,1.0,0.1,0.2618,1.0
6574,5.5556e-06,0.1,100000000.0,1.0,0.1,0.2618,1.0
6575,6.666699999999999e-06,0.1,100000000.0,1.0,0.1,0.2618,1.0
6576,7.7778e-06,0.1,100000000.0,1.0,0.1,0.2618,1.0
6577,8.8889e-06,0.1,100000000.0,1.0,0.1,0.2618,1.0
6578,1e-05,0.1,100000000.0,1.0,0.1,0.2618,1.0
6579,1e-10,0.0,1111100000000000.0,1.0,0.1,0.2618,1.0
6580,1.1112e-06,0.0,1111100000000000.0,1.0,0.1,0.2618,1.0
6581,2.2223e-06,0.0,1111100000000000.0,1.0,0.1,0.2618,1.0
6582,3.3333999999999997e-06,0.0,1111100000000000.0,1.0,0.1,0.2618,1.0
6583,4.4444999999999995e-06,0.0,1111100000000000.0,1.0,0.1,0.2618,1.0
6584,5.5556e-06,0.0,1111100000000000.0,1.0,0.1,0.2618,1.0
6585,6.666699999999999e-06,0.0,1111100000000000.0,1.0,0.1,0.2618,1.0
6586,7.7778e-06,0.0,1111100000000000.0,1.0,0.1,0.2618,1.0
6587,8.8889e-06,0.0,1111100000000000.0,1.0,0.1,0.2618,1.0
6588,1e-05,0.0,1111100000000000.0,1.0,0.1,0.2618,1.0
6589,1e-10,0.033333,1111100000000000.0,1.0,0.1,0.2618,1.0
6590,1.1112e-06,0.033333,1111100000000000.0,1.0,0.1,0.2618,1.0
6591,2.2223e-06,0.033333,1111100000000000.0,1.0,0.1,0.2618,1.0
6592,3.3333999999999997e-06,0.033333,1111100000000000.0,1.0,0.1,0.2618,1.0
6593,4.4444999999999995e-06,0.033333,1111100000000000.0,1.0,0.1,0.2618,1.0
6594,5.5556e-06,0.033333,1111100000000000.0,1.0,0.1,0.2618,1.0
6595,6.666699999999999e-06,0.033333,1111100000000000.0,1.0,0.1,0.2618,1.0
6596,7.7778e-06,0.033333,1111100000000000.0,1.0,0.1,0.2618,1.0
6597,8.8889e-06,0.033333,1111100000000000.0,1.0,0.1,0.2618,1.0
6598,1e-05,0.033333,1111100000000000.0,1.0,0.1,0.2618,1.0
6599,1e-10,0.06666699999999999,1111100000000000.0,1.0,0.1,0.2618,1.0
6600,1.1112e-06,0.06666699999999999,1111100000000000.0,1.0,0.1,0.2618,1.0
6601,2.2223e-06,0.06666699999999999,1111100000000000.0,1.0,0.1,0.2618,1.0
6602,3.3333999999999997e-06,0.06666699999999999,1111100000000000.0,1.0,0.1,0.2618,1.0
6603,4.4444999999999995e-06,0.06666699999999999,1111100000000000.0,1.0,0.1,0.2618,1.0
6604,5.5556e-06,0.06666699999999999,1111100000000000.0,1.0,0.1,0.2618,1.0
6605,6.666699999999999e-06,0.06666699999999999,1111100000000000.0,1.0,0.1,0.2618,1.0
6606,7.7778e-06,0.06666699999999999,1111100000000000.0,1.0,0.1,0.2618,1.0
6607,8.8889e-06,0.06666699999999999,1111100000000000.0,1.0,0.1,0.2618,1.0
6608,1e-05,0.06666699999999999,1111100000000000.0,1.0,0.1,0.2618,1.0
6609,1e-10,0.0,2222200000000000.0,1.0,0.1,0.2618,1.0
6610,1.1112e-06,0.0,2222200000000000.0,1.0,0.1,0.2618,1.0
6611,2.2223e-06,0.0,2222200000000000.0,1.0,0.1,0.2618,1.0
6612,3.3333999999999997e-06,0.0,2222200000000000.0,1.0,0.1,0.2618,1.0
6613,4.4444999999999995e-06,0.0,2222200000000000.0,1.0,0.1,0.2618,1.0
6614,5.5556e-06,0.0,2222200000000000.0,1.0,0.1,0.2618,1.0
6615,6.666699999999999e-06,0.0,2222200000000000.0,1.0,0.1,0.2618,1.0
6616,7.7778e-06,0.0,2222200000000000.0,1.0,0.1,0.2618,1.0
6617,8.8889e-06,0.0,2222200000000000.0,1.0,0.1,0.2618,1.0
6618,1e-05,0.0,2222200000000000.0,1.0,0.1,0.2618,1.0
6619,1e-10,0.033333,2222200000000000.0,1.0,0.1,0.2618,1.0
6620,1.1112e-06,0.033333,2222200000000000.0,1.0,0.1,0.2618,1.0
6621,2.2223e-06,0.033333,2222200000000000.0,1.0,0.1,0.2618,1.0
6622,3.3333999999999997e-06,0.033333,2222200000000000.0,1.0,0.1,0.2618,1.0
6623,4.4444999999999995e-06,0.033333,2222200000000000.0,1.0,0.1,0.2618,1.0
6624,5.5556e-06,0.033333,2222200000000000.0,1.0,0.1,0.2618,1.0
6625,6.666699999999999e-06,0.033333,2222200000000000.0,1.0,0.1,0.2618,1.0
6626,7.7778e-06,0.033333,2222200000000000.0,1.0,0.1,0.2618,1.0
6627,8.8889e-06,0.033333,2222200000000000.0,1.0,0.1,0.2618,1.0
6628,1e-05,0.033333,2222200000000000.0,1.0,0.1,0.2618,1.0
6629,1e-10,0.06666699999999999,2222200000000000.0,1.0,0.1,0.2618,1.0
6630,1.1112e-06,0.06666699999999999,2222200000000000.0,1.0,0.1,0.2618,1.0
6631,2.2223e-06,0.06666699999999999,2222200000000000.0,1.0,0.1,0.2618,1.0
6632,3.3333999999999997e-06,0.06666699999999999,2222200000000000.0,1.0,0.1,0.2618,1.0
6633,4.4444999999999995e-06,0.06666699999999999,2222200000000000.0,1.0,0.1,0.2618,1.0
6634,5.5556e-06,0.06666699999999999,2222200000000000.0,1.0,0.1,0.2618,1.0
6635,6.666699999999999e-06,0.06666699999999999,2222200000000000.0,1.0,0.1,0.2618,1.0
6636,7.7778e-06,0.06666699999999999,2222200000000000.0,1.0,0.1,0.2618,1.0
6637,8.8889e-06,0.06666699999999999,2222200000000000.0,1.0,0.1,0.2618,1.0
6638,1e-05,0.06666699999999999,2222200000000000.0,1.0,0.1,0.2618,1.0
6639,1e-10,0.0,3333300000000000.0,1.0,0.1,0.2618,1.0
6640,1.1112e-06,0.0,3333300000000000.0,1.0,0.1,0.2618,1.0
6641,2.2223e-06,0.0,3333300000000000.0,1.0,0.1,0.2618,1.0
6642,3.3333999999999997e-06,0.0,3333300000000000.0,1.0,0.1,0.2618,1.0
6643,4.4444999999999995e-06,0.0,3333300000000000.0,1.0,0.1,0.2618,1.0
6644,5.5556e-06,0.0,3333300000000000.0,1.0,0.1,0.2618,1.0
6645,6.666699999999999e-06,0.0,3333300000000000.0,1.0,0.1,0.2618,1.0
6646,7.7778e-06,0.0,3333300000000000.0,1.0,0.1,0.2618,1.0
6647,8.8889e-06,0.0,3333300000000000.0,1.0,0.1,0.2618,1.0
6648,1e-05,0.0,3333300000000000.0,1.0,0.1,0.2618,1.0
6649,1e-10,0.033333,3333300000000000.0,1.0,0.1,0.2618,1.0
6650,1.1112e-06,0.033333,3333300000000000.0,1.0,0.1,0.2618,1.0
6651,2.2223e-06,0.033333,3333300000000000.0,1.0,0.1,0.2618,1.0
6652,3.3333999999999997e-06,0.033333,3333300000000000.0,1.0,0.1,0.2618,1.0
6653,4.4444999999999995e-06,0.033333,3333300000000000.0,1.0,0.1,0.2618,1.0
6654,5.5556e-06,0.033333,3333300000000000.0,1.0,0.1,0.2618,1.0
6655,6.666699999999999e-06,0.033333,3333300000000000.0,1.0,0.1,0.2618,1.0
6656,7.7778e-06,0.033333,3333300000000000.0,1.0,0.1,0.2618,1.0
6657,8.8889e-06,0.033333,3333300000000000.0,1.0,0.1,0.2618,1.0
6658,1e-05,0.033333,3333300000000000.0,1.0,0.1,0.2618,1.0
6659,1e-10,0.06666699999999999,3333300000000000.0,1.0,0.1,0.2618,1.0
6660,1.1112e-06,0.06666699999999999,3333300000000000.0,1.0,0.1,0.2618,1.0
6661,2.2223e-06,0.06666699999999999,3333300000000000.0,1.0,0.1,0.2618,1.0
6662,3.3333999999999997e-06,0.06666699999999999,3333300000000000.0,1.0,0.1,0.2618,1.0
6663,4.4444999999999995e-06,0.06666699999999999,3333300000000000.0,1.0,0.1,0.2618,1.0
6664,5.5556e-06,0.06666699999999999,3333300000000000.0,1.0,0.1,0.2618,1.0
6665,6.666699999999999e-06,0.06666699999999999,3333300000000000.0,1.0,0.1,0.2618,1.0
6666,7.7778e-06,0.06666699999999999,3333300000000000.0,1.0,0.1,0.2618,1.0
6667,8.8889e-06,0.06666699999999999,3333300000000000.0,1.0,0.1,0.2618,1.0
6668,1e-05,0.06666699999999999,3333300000000000.0,1.0,0.1,0.2618,1.0
6669,1e-10,0.0,4444400000000000.0,1.0,0.1,0.2618,1.0
6670,1.1112e-06,0.0,4444400000000000.0,1.0,0.1,0.2618,1.0
6671,2.2223e-06,0.0,4444400000000000.0,1.0,0.1,0.2618,1.0
6672,3.3333999999999997e-06,0.0,4444400000000000.0,1.0,0.1,0.2618,1.0
6673,4.4444999999999995e-06,0.0,4444400000000000.0,1.0,0.1,0.2618,1.0
6674,5.5556e-06,0.0,4444400000000000.0,1.0,0.1,0.2618,1.0
6675,6.666699999999999e-06,0.0,4444400000000000.0,1.0,0.1,0.2618,1.0
6676,7.7778e-06,0.0,4444400000000000.0,1.0,0.1,0.2618,1.0
6677,8.8889e-06,0.0,4444400000000000.0,1.0,0.1,0.2618,1.0
6678,1e-05,0.0,4444400000000000.0,1.0,0.1,0.2618,1.0
6679,1e-10,0.033333,4444400000000000.0,1.0,0.1,0.2618,1.0
6680,1.1112e-06,0.033333,4444400000000000.0,1.0,0.1,0.2618,1.0
6681,2.2223e-06,0.033333,4444400000000000.0,1.0,0.1,0.2618,1.0
6682,3.3333999999999997e-06,0.033333,4444400000000000.0,1.0,0.1,0.2618,1.0
6683,4.4444999999999995e-06,0.033333,4444400000000000.0,1.0,0.1,0.2618,1.0
6684,5.5556e-06,0.033333,4444400000000000.0,1.0,0.1,0.2618,1.0
6685,6.666699999999999e-06,0.033333,4444400000000000.0,1.0,0.1,0.2618,1.0
6686,7.7778e-06,0.033333,4444400000000000.0,1.0,0.1,0.2618,1.0
6687,8.8889e-06,0.033333,4444400000000000.0,1.0,0.1,0.2618,1.0
6688,1e-05,0.033333,4444400000000000.0,1.0,0.1,0.2618,1.0
6689,1e-10,0.06666699999999999,4444400000000000.0,1.0,0.1,0.2618,1.0
6690,1.1112e-06,0.06666699999999999,4444400000000000.0,1.0,0.1,0.2618,1.0
6691,2.2223e-06,0.06666699999999999,4444400000000000.0,1.0,0.1,0.2618,1.0
6692,3.3333999999999997e-06,0.06666699999999999,4444400000000000.0,1.0,0.1,0.2618,1.0
6693,4.4444999999999995e-06,0.06666699999999999,4444400000000000.0,1.0,0.1,0.2618,1.0
6694,5.5556e-06,0.06666699999999999,4444400000000000.0,1.0,0.1,0.2618,1.0
6695,6.666699999999999e-06,0.06666699999999999,4444400000000000.0,1.0,0.1,0.2618,1.0
6696,7.7778e-06,0.06666699999999999,4444400000000000.0,1.0,0.1,0.2618,1.0
6697,8.8889e-06,0.06666699999999999,4444400000000000.0,1.0,0.1,0.2618,1.0
6698,1e-05,0.06666699999999999,4444400000000000.0,1.0,0.1,0.2618,1.0
6699,1e-10,0.0,5555600000000000.0,1.0,0.1,0.2618,1.0
6700,1.1112e-06,0.0,5555600000000000.0,1.0,0.1,0.2618,1.0
6701,2.2223e-06,0.0,5555600000000000.0,1.0,0.1,0.2618,1.0
6702,3.3333999999999997e-06,0.0,5555600000000000.0,1.0,0.1,0.2618,1.0
6703,4.4444999999999995e-06,0.0,5555600000000000.0,1.0,0.1,0.2618,1.0
6704,5.5556e-06,0.0,5555600000000000.0,1.0,0.1,0.2618,1.0
6705,6.666699999999999e-06,0.0,5555600000000000.0,1.0,0.1,0.2618,1.0
6706,7.7778e-06,0.0,5555600000000000.0,1.0,0.1,0.2618,1.0
6707,8.8889e-06,0.0,5555600000000000.0,1.0,0.1,0.2618,1.0
6708,1e-05,0.0,5555600000000000.0,1.0,0.1,0.2618,1.0
6709,1e-10,0.033333,5555600000000000.0,1.0,0.1,0.2618,1.0
6710,1.1112e-06,0.033333,5555600000000000.0,1.0,0.1,0.2618,1.0
6711,2.2223e-06,0.033333,5555600000000000.0,1.0,0.1,0.2618,1.0
6712,3.3333999999999997e-06,0.033333,5555600000000000.0,1.0,0.1,0.2618,1.0
6713,4.4444999999999995e-06,0.033333,5555600000000000.0,1.0,0.1,0.2618,1.0
